Other,Rand,SAT_TTB,TTB,TTB_SAT,WADD,alpha,click_var_gamble,click_var_outcome,cost,nr_clicks,payoff_gross,payoff_gross_by_strategy,payoff_gross_relative,payoff_gross_relative_by_strategy,payoff_net,payoff_net_by_strategy,payoff_net_relative,payoff_net_relative_by_strategy,payoff_perfect,problem_id,processing_pattern,sigma,strategy,km_strategy,km_TTB,km_SAT_TTB,km_WADD,km_TTB_SAT,cluster_centers,cluster_points
0.0,0.0,0.0,0.038,0.962,0.0,3.2,0.0028405061098513485,0.10673604024943308,4.0,7.8439999999999985,22.43126,"[22.9890644490644, 0.0, 8.310000000000002, 0.0, 0.0, 0.0]",0.4284618240212349,"[0.4391165046630471, 0.0, 0.15873017198393943, 0.0, 0.0, 0.0]",-8.94474,"[-8.678295218295226, 0.0, -15.690000000000007, 0.0, 0.0, 0.0]",-0.1708544065645756,"[-0.16576501715131228, 0.0, -0.29969631750036235, 0.0, 0.0, 0.0]",52.35299562858668,f2xpn3YCjwjoU5x,-0.9514365079365079,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB']",0.1,0.0,0.0,0.9,,
0.0,0.0,0.73,0.0,0.27,0.0,3.2,0.08945833333333335,0.1875,4.0,1.7719999999999998,91.54858,"[103.76962962962989, 87.02846575342433, 0.0, 0.0, 0.0, 0.0]",1.7486789227780315,"[1.9821144594248907, 1.6623397516894773, 0.0, 0.0, 0.0, 0.0]",84.46058000000002,"[93.51777777777798, 81.11065753424631, 0.0, 0.0, 0.0, 0.0]",1.6132902995503346,"[1.786292773793319, 1.5493030830494983, 0.0, 0.0, 0.0, 0.0]",52.35299562858668,B9PWF5Bu1hHzIBA,-1.0,75.0,"['SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,1.0,0.0,0.0,,
0.0,0.0,0.107,0.505,0.388,0.0,3.2,0.0027500000000000003,0.1875,4.0,5.505,13.849999999999996,"[13.850000000000039, 13.849999999999982, 13.850000000000113, 0.0, 0.0, 0.0]",0.2645502866398991,"[0.26455028663989943, 0.26455028663989916, 0.2645502866398996, 0.0, 0.0, 0.0]",-8.170000000000002,"[-6.150000000000046, -6.149999999999988, -10.149999999999979, 0.0, 0.0, 0.0]",-0.1560560174619478,"[-0.11747178793035326, -0.11747178793035223, -0.1938762028444037, 0.0, 0.0, 0.0]",52.35299562858668,SaPACZPUDlvdmkP,-1.0,75.0,"['TTB_SAT', 'SAT_TTB', 'TTB', 'TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",1.0,0.0,0.0,0.0,,
0.0,0.0,0.525,0.155,0.32,0.0,3.2,0.0403,0.1875,4.0,3.47,68.36,"[68.36000000000031, 68.36000000000041, 68.36000000000001, 0.0, 0.0, 0.0]",1.3057514508811197,"[1.305751450881128, 1.3057514508811152, 1.3057514508811234, 0.0, 0.0, 0.0]",54.48,"[52.435000000000215, 58.7142857142861, 44.35999999999989, 0.0, 0.0, 0.0]",1.040628131129365,"[1.0015663740045566, 1.121507661774096, 0.8473249613968193, 0.0, 0.0, 0.0]",52.35299562858668,X1an3is3yUOfCuZ,-1.0,75.0,"['SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB', 'TTB', 'TTB', 'TTB']","['TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB']",0.2,0.8,0.0,0.0,,
0.0,0.0,0.6809999999999999,0.0,0.319,0.0,3.2,0.04203825869236584,0.16060035714285711,4.0,3.978,67.80999999999997,"[67.81000000000019, 67.80999999999973, 0.0, 0.0, 0.0, 0.0]",1.2952458438304375,"[1.2952458438304433, 1.2952458438304508, 0.0, 0.0, 0.0, 0.0]",51.89799999999998,"[40.361724137930956, 57.30192364170348, 0.0, 0.0, 0.0, 0.0]",0.9913090813023454,"[0.7709534794202306, 1.0945299873234753, 0.0, 0.0, 0.0, 0.0]",52.35299562858668,uosTR7R5rWOZ2TL,-0.9297547245677524,75.0,"['SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB']",0.1,0.9,0.0,0.0,,
0.0,0.0,0.682,0.0,0.318,0.0,3.2,0.06916944444444445,0.1875,4.0,2.309,31.58093000000001,"[39.67000000000006, 27.809193548387107, 0.0, 0.0, 0.0, 0.0]",0.6032306197728947,"[0.7577407849100898, 0.5311862905740198, 0.0, 0.0, 0.0, 0.0]",22.34493000000001,"[27.55679245283025, 19.914765395894378, 0.0, 0.0, 0.0, 0.0]",0.4268128257363525,"[0.526365151066601, 0.3803939995559711, 0.0, 0.0, 0.0, 0.0]",52.35299562858668,aA237K2hoPccOCz,-1.0,75.0,"['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB']","['TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.2,0.8,0.0,0.0,,
0.0,0.0,0.34,0.0,0.66,0.0,3.2,0.07001111111111112,0.1875,4.0,2.303,82.03208000000002,"[81.60836363636317, 82.8545882352942, 0.0, 0.0, 0.0, 0.0]",1.5669032691456422,"[1.558809818932376, 1.5826140842655485, 0.0, 0.0, 0.0, 0.0]",72.82008,"[69.7113939393936, 78.85458823529419, 0.0, 0.0, 0.0, 0.0]",1.390943901598584,"[1.3315645666955684, 1.5062096693515026, 0.0, 0.0, 0.0, 0.0]",52.35299562858668,aYhiKG1buBq3xGu,-1.0,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,1.0,0.0,0.0,,
0.0,0.0,0.573,0.0,0.4270000000000001,0.0,0.3,0.06694722222222223,0.1875,4.0,2.367,84.45123999999997,"[82.85477751756399, 85.64092495636935, 0.0, 0.0, 0.0, 0.0]",1.1805787440218178,"[1.1582611359867876, 1.1972098411090062, 0.0, 0.0, 0.0, 0.0]",74.98324000000002,"[69.487096018735, 79.07897033158753, 0.0, 0.0, 0.0, 0.0]",1.048221663789502,"[0.9713887983589369, 1.105477568743873, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,Z6igLUgOZ1o22OJ,-1.0,75.0,"['SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,1.0,0.0,0.0,,
0.0,0.0,0.035,0.0,0.965,0.0,0.3,0.031996889644746784,0.08872403628117914,4.0,4.955,56.07368,"[55.8253678756472, 62.92000000000004, 0.0, 0.0, 0.0, 0.0]",0.7838771189988609,"[0.7804058613134403, 0.8795846523254456, 0.0, 0.0, 0.0, 0.0]",36.25368000000001,"[35.57666321243457, 54.92000000000003, 0.0, 0.0, 0.0, 0.0]",0.5068051576337885,"[0.49734086049919396, 0.7677493500590199, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,3uXiz4V3sUrSmY9,-0.5972999999999999,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT']",0.0,0.7,0.0,0.3,,
0.0,0.0,0.171,0.17600000000000002,0.653,0.0,0.3,0.010127777777777779,0.1875,4.0,4.51,68.86,"[68.86000000000045, 68.8600000000001, 68.86000000000011, 0.0, 0.0, 0.0]",0.9626223642582676,"[0.9626223642582765, 0.9626223642582665, 0.9626223642582665, 0.0, 0.0, 0.0]",50.82000000000002,"[51.89215926493149, 52.85999999999996, 44.85999999999989, 0.0, 0.0, 0.0]",0.7104337576474758,"[0.7254219145813888, 0.7389517597254127, 0.6271164574589858, 0.0, 0.0, 0.0]",71.53376293418955,si1lNmExwYp0qHd,-1.0,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.2,0.8,0.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.1875,4.0,6.0,15.759999999999994,"[0.0, 0.0, 15.76000000000019, 0.0, 0.0, 0.0]",0.2203155454648606,"[0.0, 0.0, 0.22031554546486418, 0.0, 0.0, 0.0]",-8.239999999999998,"[0.0, 0.0, -8.239999999999839, 0.0, 0.0, 0.0]",-0.11519036133441947,"[0.0, 0.0, -0.11519036133441707, 0.0, 0.0, 0.0]",71.53376293418955,klD1PHboiI6GI83,-1.0,75.0,"['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",1.0,0.0,0.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.1875,4.0,6.0,54.01,"[0.0, 0.0, 54.010000000000375, 0.0, 0.0, 0.0]",0.7550280844262132,"[0.0, 0.0, 0.7550280844261964, 0.0, 0.0, 0.0]",30.009999999999994,"[0.0, 0.0, 30.009999999999373, 0.0, 0.0, 0.0]",0.4195221776269333,"[0.0, 0.0, 0.419522177626942, 0.0, 0.0, 0.0]",71.53376293418955,mlhb2P64mtEuQDH,-1.0,75.0,"['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",1.0,0.0,0.0,0.0,,
0.0,0.0,0.201,0.0,0.799,0.0,0.3,0.042758158856135056,0.1392846726190476,4.0,4.473,49.48000000000001,"[49.48000000000023, 49.479999999999755, 0.0, 0.0, 0.0, 0.0]",0.6917013445178491,"[0.6917013445178525, 0.6917013445178507, 0.0, 0.0, 0.0, 0.0]",31.588000000000005,"[28.243454317897022, 44.88298507462664, 0.0, 0.0, 0.0, 0.0]",0.44158169099898587,"[0.39482690633625783, 0.6274377753050535, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,Q8ZMcp5SHNKniCj,-0.7603940490550865,75.0,"['TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB']",0.1,0.6,0.0,0.3,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.014664914965986394,0.09820885204081632,4.0,6.266,77.4,"[77.39999999999998, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0820065494276785,"[1.082006549427666, 0.0, 0.0, 0.0, 0.0, 0.0]",52.335999999999984,"[52.336000000000915, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7316265474269636,"[0.7316265474269587, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,55wGWrG0AsulSFG,-0.7929999999999999,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'SAT_TTB', 'TTB', 'TTB_SAT', 'SAT_TTB', 'TTB', 'TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT']",0.3,0.3,0.0,0.4,,
0.0,0.0,0.652,0.0,0.348,0.0,0.3,0.05389166666666668,0.1875,4.0,2.515,79.13526999999998,"[84.00560344827575, 76.53576687116606, 0.0, 0.0, 0.0, 0.0]",1.1062646050481617,"[1.17434900671394, 1.0699250777786993, 0.0, 0.0, 0.0, 0.0]",69.07526999999999,"[72.948132183908, 67.0081595092027, 0.0, 0.0, 0.0, 0.0]",0.9656317124481292,"[1.0197720515698254, 0.9367347216285767, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,Gq2ftjqDBmr2chN,-1.0,75.0,"['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,1.0,0.0,0.0,,
0.0,0.0,0.163,0.166,0.6709999999999999,0.0,0.3,0.004633333333333335,0.1875,4.0,5.166,72.14,"[72.13999999999955, 72.13999999999992, 72.13999999999992, 0.0, 0.0, 0.0]",1.0084748381875028,"[1.0084748381874944, 1.0084748381875017, 1.008474838187502, 0.0, 0.0, 0.0]",51.47599999999999,"[52.13999999999959, 52.14000000000012, 48.140000000000136, 0.0, 0.0, 0.0]",0.7196042524333227,"[0.7288865825214424, 0.7288865825214372, 0.6729689313882251, 0.0, 0.0, 0.0]",71.53376293418955,PCWdMJAPeV3vIAW,-1.0,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",1.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.003163548752834468,0.10949234693877548,4.0,7.516,40.13999999999999,"[40.139999999999574, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5611336291217961,"[0.561133629121793, 0.0, 0.0, 0.0, 0.0, 0.0]",10.07599999999999,"[10.076000000000006, 0.0, 0.0, 0.0, 0.0, 0.0]",0.14085656320456436,"[0.14085656320456294, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,q8OiXnEuGsljtb2,-0.952952380952381,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB_SAT', 'TTB_SAT', 'TTB', 'TTB_SAT', 'TTB_SAT']",0.5,0.0,0.0,0.5,,
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.1875,4.0,6.0,27.779999999999994,"[0.0, 0.0, 27.779999999999692, 0.0, 0.0, 0.0]",0.3883480871201667,"[0.0, 0.0, 0.3883480871201644, 0.0, 0.0, 0.0]",3.7800000000000007,"[0.0, 0.0, 3.7800000000000793, 0.0, 0.0, 0.0]",0.05284218032088662,"[0.0, 0.0, 0.05284218032088706, 0.0, 0.0, 0.0]",71.53376293418955,nQ4KJRm5qzDmfGs,-1.0,75.0,"['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",1.0,0.0,0.0,0.0,,
0.0,0.0,0.13699999999999998,0.0,0.863,0.0,0.3,0.0208617970521542,0.15720604591836734,4.0,4.189,46.10952999999999,"[46.17771726535355, 45.68000000000005, 0.0, 0.0, 0.0, 0.0]",0.6445841531141088,"[0.6455373710430546, 0.6385795759412942, 0.0, 0.0, 0.0, 0.0]",29.35353,"[28.82429895712637, 32.68729927007295, 0.0, 0.0, 0.0, 0.0]",0.410345112517078,"[0.40294677331101014, 0.45694924926772124, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,02RpShoPR0hc5AX,-0.8623333333333333,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,1.0,0.0,0.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.003983914399092971,0.09306186224489796,4.0,7.917000000000002,45.88999999999999,"[45.889999999999546, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6415152526257902,"[0.641515252625788, 0.0, 0.0, 0.0, 0.0, 0.0]",14.221999999999996,"[14.221999999999833, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1988152086041401,"[0.19881520860413934, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,lIbaNiqegro6KIA,-0.8353238095238094,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']",0.0,0.0,0.0,1.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0034722222222222233,0.09375,4.0,8.0,35.75,"[35.75, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4997640070030942,"[0.4997640070030907, 0.0, 0.0, 0.0, 0.0, 0.0]",3.75,"[3.75, 0.0, 0.0, 0.0, 0.0, 0.0]",0.05242279793738752,"[0.0524227979373885, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,IBOZgXFSkyvyiUf,-0.8360095238095236,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']",0.0,0.0,0.0,1.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.02304048422146637,0.08318186437074829,4.0,5.721,84.0386,"[84.03860000000083, 0.0, 0.0, 0.0, 0.0, 0.0]",1.174810279130916,"[1.1748102791309307, 0.0, 0.0, 0.0, 0.0, 0.0]",61.154600000000016,"[61.1546000000005, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8549053969978024,"[0.8549053969977994, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,VHZfp8VcgwqWdru,-0.7033999999999999,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT']",0.0,0.5,0.0,0.5,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.007410714285714284,0.10438690476190476,4.0,6.926,37.939999999999976,"[37.93999999999983, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5303789209985286,"[0.5303789209985316, 0.0, 0.0, 0.0, 0.0, 0.0]",10.235999999999985,"[10.235999999999956, 0.0, 0.0, 0.0, 0.0, 0.0]",0.14309326924989274,"[0.14309326924989105, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,12Smwv1zSNyuuxE,-0.8117380952380951,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB', 'TTB', 'TTB_SAT', 'TTB_SAT', 'TTB', 'TTB', 'TTB', 'TTB_SAT', 'TTB', 'TTB']",0.7,0.0,0.0,0.3,,
0.0,0.0,0.825,0.175,0.0,0.0,0.3,0.039738888888888886,0.1875,4.0,3.517,79.61999999999998,"[0.0, 79.62000000000113, 79.62000000000027, 0.0, 0.0, 0.0]",1.1130408458066117,"[0.0, 1.1130408458066088, 1.1130408458066092, 0.0, 0.0, 0.0]",65.55199999999999,"[0.0, 67.65878787878876, 55.620000000000054, 0.0, 0.0, 0.0]",0.9163784667711004,"[0.0, 0.9458301241755436, 0.7775349390073346, 0.0, 0.0, 0.0]",71.53376293418955,rVjVpCboG0KJwv1,-1.0,75.0,"['SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB']","['SAT_TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'TTB', 'SAT_TTB']",0.6,0.4,0.0,0.0,,
0.0,0.0,0.374,0.0,0.626,0.0,0.3,0.06308092592592594,0.12247611111111108,4.0,3.0610000000000004,70.21678,"[58.367539936102276, 90.04999999999959, 0.0, 0.0, 0.0, 0.0]",0.9815893519343984,"[0.8159439339127121, 1.2588461211364605, 0.0, 0.0, 0.0, 0.0]",57.97278000000001,"[43.23654952076673, 82.63823529411715, 0.0, 0.0, 0.0, 0.0]",0.8104254218156322,"[0.6044215730765329, 1.1552340028602184, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,YwmSZ9XOPRdJfbN,-0.7379338175948346,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,1.0,0.0,0.0,,
0.0,0.0,0.662,0.0,0.338,0.0,0.3,0.0674638888888889,0.1875,4.0,2.372,89.79088,"[119.58000000000101, 74.58132930513646, 0.0, 0.0, 0.0, 0.0]",1.2552237756960565,"[1.671658180627407, 1.0426031882839732, 0.0, 0.0, 0.0, 0.0]",80.30288,"[107.6155029585808, 66.3577643504535, 0.0, 0.0, 0.0, 0.0]",1.122587107208074,"[1.5044015377407893, 0.9276425792321542, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,WdVOkNPSiCkiKDf,-1.0,75.0,"['TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,1.0,0.0,0.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.002834467120181407,0.1262755102040816,4.0,7.0,23.27,"[23.270000000000355, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3253009354674687,"[0.32530093546747, 0.0, 0.0, 0.0, 0.0, 0.0]",-4.730000000000002,"[-4.729999999999955, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.06612262246502479,"[-0.06612262246502412, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,EDYV3TvmyqJrQOZ,-0.9386666666666666,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",1.0,0.0,0.0,0.0,,
0.0,0.0,0.022,0.0,0.978,0.0,3.2,0.005874889005495066,0.0914412973894792,4.0,8.089,7.4758400000000025,"[9.09875255623729, -64.67000000000002, 0.0, 0.0, 0.0, 0.0]",0.14279679529776348,"[0.1737962163767552, -1.2352683781229077, 0.0, 0.0, 0.0, 0.0]",-24.88016,"[-23.6251738241307, -80.67000000000002, 0.0, 0.0, 0.0, 0.0]",-0.4752385169419894,"[-0.45126689581886725, -1.5408860377791098, 0.0, 0.0, 0.0, 0.0]",52.35299562858668,tK9NSXZJXL2a1DM,-0.6368174603174602,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB']",0.1,0.1,0.0,0.8,,
